,Tinaco Agua Tinacom 400 GLS,UND,"RD$11,582.00","RD$9,815.25",,MINIBANNER CON LINK
,Tinaco Agua Plastica 530 GLS,UND,"RD$15,084.00","RD$12,783.05",,MINIBANNER CON LINK
,Tinaco Tinagua 700 GLS,UND,"RD$22,603.00","RD$19,155.08",,MINIBANNER CON LINK
,"Tinaco Tinagua 1,100 GLS",UND,"RD$26,102.00","RD$22,120.34",,MINIBANNER CON LINK
,,,,,,
,"BOMBAS DE AGUA, TANQUES PRESION Y FITTINGS",,,,,
,Bomba para cisterna 5HP 3PH Myers ,UND,"RD$153,750.00","RD$130,296.61",,MINIBANNER CON LINK
,Bomba para cisterna 5HP 1PH Myers ,UND,"RD$100,995.00","RD$85,588.98",,MINIBANNER CON LINK
,Bomba para cisterna 3HP Myers ,UND,"RD$67,925.00","RD$57,563.56",,MINIBANNER CON LINK
,Bomba para cisterna 2HP Myers ,UND,"RD$24,500.00","RD$20,762.71",,MINIBANNER CON LINK
,Bomba para cisterna 1HP Myers ,UND,"RD$18,353.00","RD$15,553.39",,MINIBANNER CON LINK
,Bomba para cisterna 3/4HP Myers ,UND,"RD$11,952.00","RD$10,128.81",,MINIBANNER CON LINK
,Bomba para cisterna 1/2HP Myers ,UND,"RD$11,458.00","RD$9,710.17",,MINIBANNER CON LINK
,Bomba ladrona 1/2HP Pedrollo,UND,"RD$5,880.00","RD$4,983.05",,MINIBANNER CON LINK
,Bomba ladrona 1/2HP con tanque de presión,UND,"RD$4,795.00","RD$4,063.56",,MINIBANNER CON LINK
,Bomba sumergible 1 1/2 HP Myers,UND,"RD$40,225.00","RD$34,088.98",,MINIBANNER CON LINK
,Bomba sumergible 1HP Myers,UND,"RD$26,000.00","RD$22,033.90",,MINIBANNER CON LINK
,Bomba sumergible 1/2 HP Myers,UND,"RD$28,726.00","RD$24,344.07",,MINIBANNER CON LINK
,Caja de control Pentek 5HP,UND,"RD$12,850.00","RD$10,889.83",,MINIBANNER CON LINK
,Caja de control Pentek 3HP,UND,"RD$11,700.00","RD$9,915.25",,MINIBANNER CON LINK
,Caja de control Pentek 1HP,UND,"RD$5,890.00","RD$4,991.53",,MINIBANNER CON LINK
,Caja de control Pentek 3/4HP,UND,"RD$5,460.00","RD$4,627.12",,MINIBANNER CON LINK
,Caja de control Pentek 1/2HP,UND,"RD$4,513.52","RD$3,825.02",,MINIBANNER CON LINK
,Tanque de presión galvanizado Economax Local 120 GLS,UND,"RD$12,500.00","RD$10,593.22",,MINIBANNER CON LINK
,Tanque de presión galvanizado Economax Local 82 GLS,UND,"RD$9,200.00","RD$7,796.61",,MINIBANNER CON LINK
,Tanque de presión galvanizado Economax Local 60 GLS,UND,"RD$5,500.00","RD$4,661.02",,MINIBANNER CON LINK
,Tanque de presión galvanizado Economax Local 40 GLS,UND,"RD$4,300.00","RD$3,644.07",,MINIBANNER CON LINK
,"Motobomba 7.5HP 4""x4"" gasolina Evans",UND,"RD$26,800.00","RD$22,711.86",,MINIBANNER CON LINK
,"Motobomba 9.50HP 3""x3"" gasolina Evans",UND,"RD$35,559.99","RD$30,135.58",,MINIBANNER CON LINK
,,,,,,
,ELECTRICOS,,,,,
,"Alambre THHW-/THHN # 1/0, Str.",PL,RD$185.25,RD$156.99,,MINIBANNER CON LINK
,"Alambre THHW-/THHN # 2/0, Str.",PL,RD$232.12,RD$196.71,,MINIBANNER CON LINK
,"Alambre THHW-/THHN # 3/0, Str.",PL,RD$284.60,RD$241.19,,MINIBANNER CON LINK
,"Alambre THHW-/THHN # 4/0, Str.",PL,RD$365.20,RD$309.49,,MINIBANNER CON LINK
,"Alambre THHW-/THHN # 2, Str.",PL,RD$124.00,RD$105.08,,MINIBANNER CON LINK
,"Alambre THHW-/THHN # 4, Str.",PL,RD$75.60,RD$64.07,,MINIBANNER CON LINK
,"Alambre THHW-/THHN # 6, Str.",PL,RD$50.34,RD$42.66,,MINIBANNER CON LINK
,"Alambre THHW-/THHN # 8, Str.",PL,RD$34.35,RD$29.11,,MINIBANNER CON LINK
,"Alambre THHW-/THHN #10, Str., bco.",PL,RD$21.42,RD$18.15,,MINIBANNER CON LINK
,"Alambre THHW-/THHN #12, Str., bco.",PL,RD$13.52,RD$11.46,,MINIBANNER CON LINK
,"Alambre THHW-/THHN #14, Str.",PL,RD$8.81,RD$7.47,,MINIBANNER CON LINK
,Alambre milimétrico 1.5mm (#14 Str.),PL,RD$5.95,RD$5.04,,MINIBANNER CON LINK
,Alambre milimétrico 2.5mm (#12 Str.),PL,RD$8.70,RD$7.37,,MINIBANNER CON LINK
,Alambre milimétrico 4mm (#10 Str.),PL,RD$14.75,RD$12.50,,MINIBANNER CON LINK
,Alambre milimétrico 6mm (#8 Str.),PL,RD$22.52,RD$19.08,,MINIBANNER CON LINK
,Alambre milimétrico 10mm (#6 Str.),PL,RD$35.90,RD$30.42,,MINIBANNER CON LINK
,Alambre milimétrico 16mm (#4 Str.),PL,RD$43.85,RD$37.16,,MINIBANNER CON LINK
,Alambre milimétrico 25mm (#2 Str.),PL,RD$61.14,RD$51.81,,MINIBANNER CON LINK
,Alambre Goma No. 14 x 2,PL,RD$23.56,RD$19.97,,MINIBANNER CON LINK
,Alambre Goma No. 14 x 3,PL,RD$24.33,RD$20.62,,MINIBANNER CON LINK
,Alambre Goma No. 14 x 4,PL,RD$23.58,RD$19.98,,MINIBANNER CON LINK
,Alambre Goma No. 12 x 2,PL,RD$24.63,RD$20.87,,MINIBANNER CON LINK
,Alambre Goma No. 12 x 3,PL,RD$32.50,RD$27.54,,MINIBANNER CON LINK
,Alambre Goma No. 12 x 4,PL,RD$35.70,RD$30.25,,MINIBANNER CON LINK
,Alambre Goma No. 10 x 2,PL,RD$29.45,RD$24.96,,MINIBANNER CON LINK
,Alambre Goma No. 10 x 3,PL,RD$41.00,RD$34.75,,MINIBANNER CON LINK
,Alambre Goma No. 10 x 4,PL,RD$142.71,RD$120.94,,MINIBANNER CON LINK
,Alambre Goma No. 8 x 2,PL,RD$114.25,RD$96.82,,MINIBANNER CON LINK
,Alambre Goma No. 8 x 3,PL,RD$128.18,RD$108.63,,MINIBANNER CON LINK
,Alambre Goma No. 8 x 4,PL,RD$70.48,RD$59.73,,MINIBANNER CON LINK
,"Alambre duplo #20, Str.",PL,RD$9.00,RD$7.63,,MINIBANNER CON LINK
,"Alambre duplo #18, Str.",PL,RD$11.00,RD$9.32,,MINIBANNER CON LINK
,"Alambre duplo #16, Str.",PL,RD$13.00,RD$11.02,,MINIBANNER CON LINK
,"Alambre duplo #14, Str.",PL,RD$21.00,RD$17.80,,MINIBANNER CON LINK
,"Alambre duplo #12, Str.",PL,RD$25.00,RD$21.19,,MINIBANNER CON LINK
,"Alambre duplo #10, Str.",PL,RD$44.00,RD$37.29,,MINIBANNER CON LINK
,Alambre Vinil UF No. 14 x 2,PL,RD$31.02,RD$26.29,,MINIBANNER CON LINK
,Alambre Vinil UF No. 14 x 3,PL,RD$33.52,RD$28.41,,MINIBANNER CON LINK
,Alambre Vinil UF No. 12 x 2,PL,RD$36.47,RD$30.91,,MINIBANNER CON LINK
,Alambre Vinil UF No. 12 x 3,PL,RD$46.93,RD$39.77,,MINIBANNER CON LINK
,Alambre Vinil UF No. 10 x 2,PL,RD$47.86,RD$40.56,,MINIBANNER CON LINK
,Alambre Vinil UF No. 10 x 3,PL,RD$70.56,RD$59.80,,MINIBANNER CON LINK
,Alambre Vinil UF No. 8 x 2,PL,RD$60.14,RD$50.97,,MINIBANNER CON LINK
,Alambre Vinil UF No. 8 x 3,PL,RD$118.89,RD$100.75,,MINIBANNER CON LINK
,Alambre Coaxial RG-59,PL,RD$28.14,RD$23.85,,MINIBANNER CON LINK
,Alambre UTP CAT. 6,PL,RD$43.00,RD$36.44,,MINIBANNER CON LINK
,Alambre para teléfono 4 hilos 2x2/24,PL,RD$14.00,RD$11.86,,MINIBANNER CON LINK
,Bombillo 23 w. bajo consumo,UND,RD$260.00,RD$220.34,,MINIBANNER CON LINK
,"Breakers 1 ph, 15  amp, GE",UND,RD$525.00,RD$444.92,,MINIBANNER CON LINK
,"Breakers 1 ph, 20  amp, GE",UND,RD$350.00,RD$296.61,,MINIBANNER CON LINK
,"Breakers 1 ph, 30  amp, GE",UND,RD$480.00,RD$406.78,,MINIBANNER CON LINK
,"Breakers 2 ph, 40 amp, doble, GE",UND,RD$820.00,RD$694.92,,MINIBANNER CON LINK
,"Breakers 2 ph, 60 amp, doble, GE",UND,RD$955.00,RD$809.32,,MINIBANNER CON LINK
,"Caja octagonal de ½-¾"", americana",UND,RD$129.00,RD$109.32,,MINIBANNER CON LINK
,"Caja metal 2""x4"" de ½"", americana",UND,RD$48.00,RD$40.68,,MINIBANNER CON LINK
,"Caja metal 2""x4"" de ¾"", americana",UND,RD$42.00,RD$35.59,,MINIBANNER CON LINK
,"Caja metal 4""x4"" de ½-¾"", americana",UND,RD$145.00,RD$122.88,,MINIBANNER CON LINK
,"Caja suplemento metal octagonal 3/4""",UND,RD$141.27,RD$119.72,,MINIBANNER CON LINK
,"Caja metal octagonal USA 1/2""-3/4""",UND,RD$52.00,RD$44.07,,MINIBANNER CON LINK
,"Registro metal 5""x5"" USA 1/2""-3/4""",UND,RD$195.00,RD$165.25,,MINIBANNER CON LINK
,"Registro metal 10""x6""x4""",UND,RD$301.00,RD$255.08,,MINIBANNER CON LINK
,"Registro metal 10""x10""x4""",UND,RD$372.00,RD$315.25,,MINIBANNER CON LINK
,"Registro metal 10""x10""x6""",UND,RD$505.00,RD$427.97,,MINIBANNER CON LINK
,"Registro metal 15""x12""x4""",UND,RD$645.00,RD$546.61,,MINIBANNER CON LINK
,"Registro metal 15""x12""x6""",UND,RD$895.00,RD$758.47,,MINIBANNER CON LINK
,"Registro 12""x12""x6"" NEMA",UND,"RD$1,672.04","RD$1,416.98",,MINIBANNER CON LINK
,"Cinta adhesiva ""3M"" (rollo)",UND,RD$450.00,RD$381.36,,MINIBANNER CON LINK
,"Codo pvc eléctrico ½"" x 90º",UND,RD$28.00,RD$23.73,,MINIBANNER CON LINK
,"Codo pvc eléctrico ¾"" x 90º",UND,RD$51.00,RD$43.22,,MINIBANNER CON LINK
,"Codo pvc eléctrico 1"" x 90º",UND,RD$69.00,RD$58.47,,MINIBANNER CON LINK
,"Codo pvc eléctrico 1 ½"" x 90º",UND,RD$101.00,RD$85.59,,MINIBANNER CON LINK
,"Codo pvc eléctrico 2"" x 90º",UND,RD$82.00,RD$69.49,,MINIBANNER CON LINK
,"Codo pvc eléctrico 3"" x 90º",UND,RD$181.00,RD$153.39,,MINIBANNER CON LINK
,"Codo pvc eléctrico 4"" x 90º",UND,RD$262.00,RD$222.03,,MINIBANNER CON LINK
,"Tubería Conduflex 1/2""",PL,RD$23.00,RD$19.49,,MINIBANNER CON LINK
,"Tubería Conduflex 3/4""",PL,RD$31.00,RD$26.27,,MINIBANNER CON LINK
,"Tubería Conduflex 1""",PL,RD$45.00,RD$38.14,,MINIBANNER CON LINK
,"Tubería Liquid Tight LT 1/2""",PL,RD$35.00,RD$29.66,,MINIBANNER CON LINK
,"Tubería Liquid Tight LT 3/4""",PL,RD$48.00,RD$40.68,,MINIBANNER CON LINK
,"Tubería Liquid Tight LT 1""",PL,RD$73.00,RD$61.86,,MINIBANNER CON LINK
,"Tubería Liquid Tight LT 1-1/2""",PL,RD$136.00,RD$115.25,,MINIBANNER CON LINK
,"Tubería EMT 1/2"" X 10 pies",UND,RD$195.00,RD$165.25,,MINIBANNER CON LINK
,"Tubería EMT 3/4"" X 10 pies",UND,RD$240.00,RD$203.39,,MINIBANNER CON LINK
,"Tubería EMT 1"" X 10 pies",UND,RD$210.00,RD$177.97,,MINIBANNER CON LINK
,"Tubería EMT 1 - 1/2"" X 10 pies",UND,RD$430.00,RD$364.41,,MINIBANNER CON LINK
,"Tubería EMT 2"" X 10 pies",UND,RD$816.00,RD$691.53,,MINIBANNER CON LINK
,"Tubería EMT 3"" X 10 pies",UND,"RD$1,703.00","RD$1,443.22",,MINIBANNER CON LINK
,"Tubería EMT 4"" X 10 pies",UND,"RD$2,459.00","RD$2,083.90",,MINIBANNER CON LINK
,"Abrazadera ½"" EMT",UND,RD$6.00,RD$5.08,,MINIBANNER CON LINK
,"Abrazadera 3/4"" EMT",UND,RD$9.00,RD$7.63,,MINIBANNER CON LINK
,"Abrazadera 1"" EMT",UND,RD$7.00,RD$5.93,,MINIBANNER CON LINK
,"Abrazadera 1½"" EMT",UND,RD$24.00,RD$20.34,,MINIBANNER CON LINK
,"Abrazadera 2"" EMT",UND,RD$41.00,RD$34.75,,MINIBANNER CON LINK
,"Abrazadera 3"" EMT",UND,RD$126.00,RD$106.78,,MINIBANNER CON LINK
,"Abrazadera 4"" EMT",UND,RD$150.00,RD$127.12,,MINIBANNER CON LINK
,"Conector Recto EMT 1/2""",UND,RD$78.00,RD$66.10,,MINIBANNER CON LINK
,"Conector Recto EMT 3/4""",UND,RD$86.00,RD$72.88,,MINIBANNER CON LINK
,"Conector Recto EMT 1""",UND,RD$101.00,RD$85.59,,MINIBANNER CON LINK
,"Conector Recto EMT 1-1/2""",UND,RD$235.00,RD$199.15,,MINIBANNER CON LINK
,"Conector Recto EMT 2""",UND,RD$418.00,RD$354.24,,MINIBANNER CON LINK
,"Conector Recto EMT 3""",UND,RD$580.00,RD$491.53,,MINIBANNER CON LINK
,"Conector Recto EMT 4""",UND,RD$672.00,RD$569.49,,MINIBANNER CON LINK
,"Coupling EMT 1/2""",UND,RD$19.00,RD$16.10,,MINIBANNER CON LINK
,"Coupling EMT 3/4""",UND,RD$21.00,RD$17.80,,MINIBANNER CON LINK
,"Coupling EMT 1""",UND,RD$35.00,RD$29.66,,MINIBANNER CON LINK
,"Coupling EMT 1-1/2""",UND,RD$79.00,RD$66.95,,MINIBANNER CON LINK
,"Coupling EMT 2""",UND,RD$105.00,RD$88.98,,MINIBANNER CON LINK
,"Curva EMT ½""",UND,RD$22.00,RD$18.64,,MINIBANNER CON LINK
,"Curva EMT ¾""",UND,RD$35.00,RD$29.66,,MINIBANNER CON LINK
,"Curva EMT  1""",UND,RD$46.00,RD$38.98,,MINIBANNER CON LINK
,"Curva EMT 1 ½""",UND,RD$129.00,RD$109.32,,MINIBANNER CON LINK
,"Curva EMT  2""",UND,RD$205.00,RD$173.73,,MINIBANNER CON LINK
,"Curva EMT  3""",UND,RD$895.00,RD$758.47,,MINIBANNER CON LINK
,"Roseta Leviton 9875, porcelana americana",UND,RD$385.00,RD$326.27,,MINIBANNER CON LINK
,Lámpara tipo secador con bombillo bajo consumo 65W,UND,"RD$2,895.00","RD$2,453.39",,MINIBANNER CON LINK
,"Panel Distribución 2 Espacios, 1 PH GE",UND,"RD$1,224.00","RD$1,037.29",,MINIBANNER CON LINK
,"Panel Distribución 4 Espacios, 1 PH GE",UND,"RD$1,510.00","RD$1,279.66",,MINIBANNER CON LINK
,"Panel Distribución 6 Espacios, 1 PH GE",UND,"RD$1,950.00","RD$1,652.54",,MINIBANNER CON LINK
,"Panel Distribución 8 Espacios, 1  PH GE",UND,"RD$2,400.00","RD$2,033.90",,MINIBANNER CON LINK
,"Panel Distribución 12 Espacios, 1  PH GE",UND,"RD$2,750.00","RD$2,330.51",,MINIBANNER CON LINK
,"Panel Distribución 16 Espacios, 1PH GE",UND,"RD$2,929.00","RD$2,482.20",,MINIBANNER CON LINK
,"Panel Distribución 24 Espacios, 1 PH GE",UND,"RD$3,422.00","RD$2,900.00",,MINIBANNER CON LINK
,"Panel Distribución32 Espacios, 1  PH GE",UND,"RD$5,680.00","RD$4,813.56",,MINIBANNER CON LINK
,"Transformador 225 kva, Pad Mounted, 7200, 120/204/240 v.",UND,"RD$436,588.72","RD$369,990.44",,MINIBANNER CON LINK
,,,,,,
,ESCALERAS ,,,,,
,Escalera de fibra 12' ,UND,"RD$9,695.00","RD$8,216.10",,MINIBANNER CON LINK
,Escalera de fibra 16' ,UND,"RD$12,195.00","RD$10,334.75",,MINIBANNER CON LINK
,Escalera de fibra 20' ,UND,"RD$14,135.00","RD$11,978.81",,MINIBANNER CON LINK
,Escalera tijera aluminio reforzada 5',UND,"RD$4,195.00","RD$3,555.08",,MINIBANNER CON LINK
,Escalera tijera aluminio reforzada 8',UND,"RD$7,975.00","RD$6,758.47",,MINIBANNER CON LINK
,Escalera tijera aluminio reforzada 12',UND,"RD$12,295.00","RD$10,419.49",,MINIBANNER CON LINK
,Escalera tijera de fibra 4' ,UND,"RD$5,925.00","RD$5,021.19",,MINIBANNER CON LINK
,Escalera tijera de fibra 6' ,UND,"RD$7,675.00","RD$6,504.24",,MINIBANNER CON LINK
,Escalera tijera de fibra 8' ,UND,"RD$9,635.00","RD$8,165.25",,MINIBANNER CON LINK
,Escalera tijera de fibra 10' ,UND,"RD$15,295.00","RD$12,961.86",,MINIBANNER CON LINK
,Escalera tijera de fibra 12' ,UND,"RD$20,355.00","RD$17,250.00",,MINIBANNER CON LINK
,Escalera extension aluminio 8' - 16',UND,"RD$13,355.00","RD$11,317.80",,MINIBANNER CON LINK
,Escalera extension aluminio 10' - 20',UND,"RD$14,510.00","RD$12,296.61",,MINIBANNER CON LINK
,Escalera extension aluminio 12' - 24',UND,"RD$25,725.25","RD$21,801.06",,MINIBANNER CON LINK
,Escalera aluminio 12' ,UND,"RD$11,395.00","RD$9,656.78",,MINIBANNER CON LINK
,,,,,,
,ACCESORIOS ELÉCTRICOS,,,,,
,Accesorio Tapa interruptor sencillo Leviton línea CIEN,UND,RD$150.00,RD$127.12,,MINIBANNER CON LINK
,Accesorio Tapa interruptor doble Leviton línea CIEN,UND,RD$190.00,RD$161.02,,MINIBANNER CON LINK
,Accesorio Tapa interruptor Triple Leviton línea CIEN,UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
,Accesorio Tapa interruptor Tres vías sencillo Leviton línea CIEN,UND,RD$110.00,RD$93.22,,MINIBANNER CON LINK
,Accesorio Tapa interruptor Tres vías doble Leviton línea CIEN,UND,RD$152.00,RD$128.81,,MINIBANNER CON LINK
,Accesorio Tapa Tomacorriente Doble 110 V Leviton línea CIEN,UND,RD$140.00,RD$118.64,,MINIBANNER CON LINK
,Accesorio Tapa Tomacorriente Sencillo 220 V Leviton línea CIEN,UND,RD$220.00,RD$186.44,,MINIBANNER CON LINK
,Accesorio Tapa interruptor piloto calentador Leviton línea CIEN,UND,RD$259.00,RD$219.49,,MINIBANNER CON LINK
,Accesorio Toma TV sencilla Leviton línea CIEN,UND,RD$190.00,RD$161.02,,MINIBANNER CON LINK
,Accesorio Toma Teléfono/Data RJ112 Leviton línea CIEN,UND,RD$241.00,RD$204.24,,MINIBANNER CON LINK
,Accesorio Tapa Ciega Leviton línea CIEN,UND,RD$89.00,RD$75.42,,MINIBANNER CON LINK
,Botón timbre Leviton línea CIEN,UND,RD$225.00,RD$190.68,,MINIBANNER CON LINK
,Accesorio Tapa interruptor sencillo Bticino línea Modus Style,UND,RD$172.00,RD$145.76,,MINIBANNER CON LINK
,Accesorio Tapa interruptor doble Bticino línea Modus Style,UND,RD$262.00,RD$222.03,,MINIBANNER CON LINK
,Accesorio Tapa interruptor Triple Bticino línea Modus Style,UND,RD$310.00,RD$262.71,,MINIBANNER CON LINK
,Accesorio Tapa interruptor Tres vías sencillo Bticino línea Modus Style,UND,RD$140.00,RD$118.64,,MINIBANNER CON LINK
,Accesorio Tapa interruptor Tres vías doble Bticino línea Modus Style,UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
,Accesorio Tapa interruptor cuatro vías Bticino línea Modus Style,UND,RD$290.00,RD$245.76,,MINIBANNER CON LINK
,Accesorio Tapa Tomacorriente Doble 110 V Bticino línea Modus Style,UND,RD$158.00,RD$133.90,,MINIBANNER CON LINK
,Accesorio Tapa Tomacorriente Sencillo 220 V Bticino línea Modus Style,UND,RD$158.00,RD$133.90,,MINIBANNER CON LINK
,Accesorio Tapa interruptor piloto calentador Bticino línea Modus Style,UND,RD$270.00,RD$228.81,,MINIBANNER CON LINK
,Accesorio Toma TV sencilla Bticino línea Modus Style,UND,RD$150.00,RD$127.12,,MINIBANNER CON LINK
,Accesorio Toma Teléfono/Data RJ112 Bticino línea Modus Style,UND,RD$170.00,RD$144.07,,MINIBANNER CON LINK
,Accesorio Tapa Ciega Bticino Bticino línea Modus Style,UND,RD$100.00,RD$84.75,,MINIBANNER CON LINK
,Botón timbre Bticino ,UND,RD$140.00,RD$118.64,,MINIBANNER CON LINK
,Accesorio Interruptor sencillo Bticino Linea Matix (completo),UND,RD$455.00,RD$385.59,,MINIBANNER CON LINK
,Accesorio Interruptor doble Bticino Linea Matix (completo),UND,RD$530.00,RD$449.15,,MINIBANNER CON LINK
,Accesorio Interruptor triple Bticino Linea Matix (completo),UND,RD$605.00,RD$512.71,,MINIBANNER CON LINK
,Accesorio Interruptor 3W sencillo Bticino Linea Matix (completo),UND,RD$395.01,RD$334.75,,MINIBANNER CON LINK
,Accesorio Interruptor 3W doble Bticino Linea Matix (completo),UND,RD$600.00,RD$508.47,,MINIBANNER CON LINK
,Acc. tomacorriente doble 110V Bticino Linea Matix (completo),UND,RD$516.00,RD$437.29,,MINIBANNER CON LINK
,Accesorio tomacorriente 220V Bticino Linea Matix (completo),UND,RD$565.00,RD$478.81,,MINIBANNER CON LINK
,Acc. tomacorriente 220V Bticino Linea Matix (completo),UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
,Accesorio pulsador timbre Bticino Línea Matix (completo),UND,RD$255.00,RD$216.10,,MINIBANNER CON LINK
,Accesorio conector teléfono RJ11 Bticino Línea Matix (completo),UND,RD$450.00,RD$381.36,,MINIBANNER CON LINK
,Accesorio conector data RJ45 Bticino Línea Matix (completo),UND,RD$650.00,RD$550.85,,MINIBANNER CON LINK
,Accesorio salida cable TV Bticino Línea Matix (completo),UND,RD$425.00,RD$360.17,,MINIBANNER CON LINK
,Accesorio Placa Bticino Línea Matix (no completo),UND,RD$140.00,RD$118.64,,MINIBANNER CON LINK
,Accesorio Soporte Bticino Línea Matix (no completo),UND,RD$60.00,RD$50.85,,MINIBANNER CON LINK
,Accesorio módulo ciego Bticino Línea Matix (no completo),UND,RD$60.00,RD$50.85,,MINIBANNER CON LINK
,Accesorio Switch sencillo interruptor Bticino Línea Matix (no completo),UND,RD$135.00,RD$114.41,,MINIBANNER CON LINK
,Accesorio Switch sencillo 3W interruptor Bticino Línea Matix (no completo),UND,RD$170.00,RD$144.07,,MINIBANNER CON LINK
,Accesorio tomacorriente doble 110V Bticino Línea Matix (no completo),UND,RD$270.00,RD$228.81,,MINIBANNER CON LINK
,Accesorio tomacorriente 220V Bticino Línea Matix (no completo),UND,RD$365.00,RD$309.32,,MINIBANNER CON LINK
,Accesorio pulsador timbre Bticino Línea Matix (no completo),UND,RD$160.00,RD$135.59,,MINIBANNER CON LINK
,Accesorio conector teléfono RJ11 Bticino Línea Matix (no completo),UND,RD$385.00,RD$326.27,,MINIBANNER CON LINK
,Accesorio conector data RJ45 Bticino Línea Matix (no completo),UND,RD$450.00,RD$381.36,,MINIBANNER CON LINK
,Accesorio salida cable TV Bticino Línea Matix (no completo),UND,RD$225.00,RD$190.68,,MINIBANNER CON LINK
,,,,,,
,ILUMINACION COMERCIAL ,,,,,
,"Lampara empotrada Led 3"" 6W 3000k AM  Cuadrada",UND,RD$322.00,RD$272.88,,MINIBANNER CON LINK
,"Lampara empotrada Led 3"" 3W 3000k AM   ",UND,RD$472.00,RD$400.00,,MINIBANNER CON LINK
,"Lampara empotrada Led 3"" 3W 3000k DIM",UND,RD$413.00,RD$350.00,,MINIBANNER CON LINK
,"Lampara empotrada Led 3"" 3W 4200k MED  ",UND,RD$426.00,RD$361.02,,MINIBANNER CON LINK
,"Lampara empotrada Led 3"" 3W 6500k Blanca",UND,RD$355.00,RD$300.85,,MINIBANNER CON LINK
,"Lampara empotrada Led 3"" 5W 3000k Am",UND,RD$528.25,RD$447.67,,MINIBANNER CON LINK
,"Lampara empotrada Led 3"" 5W 4200k Med",UND,RD$487.31,RD$412.97,,MINIBANNER CON LINK
,"Lampara empotrada Led 3"" 5W 6500k Blanca",UND,RD$565.23,RD$479.01,,MINIBANNER CON LINK
,"Lampara empotrada Led 4"" 12W 3000k Am",UND,RD$451.00,RD$382.20,,MINIBANNER CON LINK
,"Lampara empotrada Led 4"" 12W 4200k Med",UND,RD$457.00,RD$387.29,,MINIBANNER CON LINK
,"Lampara empotrada Led 6"" 18W 3000k Am",UND,RD$493.25,RD$418.01,,MINIBANNER CON LINK
,"Lampara empotrada Led 6"" 18W 4200k Med",UND,RD$493.25,RD$418.01,,MINIBANNER CON LINK
,"Lampara empotrada Led 6"" 18W 6500k Blanca",UND,RD$529.18,RD$448.46,,MINIBANNER CON LINK
,"Lampara empotrada Led 6"" 18W 6500k Blanca cuadrada",UND,"RD$1,056.63",RD$895.45,,MINIBANNER CON LINK
,"Lampara de riel Led 3"" 20W 6500k Blanca ",UND,"RD$2,088.32","RD$1,769.76",,MINIBANNER CON LINK
,"Lampara de riel Led 3"" 40W 6500k Blanca ",UND,"RD$3,808.11","RD$3,227.21",,MINIBANNER CON LINK
,Riel para lampara 1.5mts. Blanco,UND,"RD$1,202.27","RD$1,018.87",,MINIBANNER CON LINK
,,,,,,
,FORMALETAS,,,,,
,Alquiler sistema completo formaleta acero-madera por superficie de contacto,M2/MES,RD$800.00,RD$677.97,Rend: 15 vaciados / mes,MINIBANNER CON LINK
,Sistema completo formaletas acero-madera por superficie contacto (Compra),M2,"RD$22,275.00","RD$18,877.12",Vida útil 500 usos,MINIBANNER CON LINK
,Sistema completo formaletas aluminio por superficie de contacto (Compra),M2,"RD$33,750.00","RD$28,601.69",Vida útil 1500 usos,MINIBANNER CON LINK
,Alquiler sistema completo formaleta acero-madera por superficie de contacto,M2/USO,RD$53.33,RD$45.19,15 usos por mes,MINIBANNER CON LINK
,Sistema completo formaletas acero-madera por superficie contacto (Compra),M2/USO,RD$44.55,RD$37.75,500 usos,MINIBANNER CON LINK
,Sistema completo formaletas aluminio por superficie de contacto (Compra),M2/USO,RD$22.50,RD$19.07,1500 usos,MINIBANNER CON LINK
,"Sistema de formaletas todo costo, incluye coloc. Formaletas, mallas, consumibles, resanes, tablones y transporte por unidad de área en PLANTA",M2,"RD$1,994.20","RD$1,690.00",Superficie Contacto ? Area Planta x 5,MINIBANNER CON LINK
,Porta corbatas para formaletas acero-madera - Rollo 250ML,UND,"RD$3,528.20","RD$2,990.00",7 und/M2 de 0.12m (muros 0.10m),MINIBANNER CON LINK
,Porta corbatas para formaletas aluminio - Rollo 550ML,UND,"RD$8,513.70","RD$7,215.00",8 und/M2 de 0.12m (muros 0.10m),MINIBANNER CON LINK
,Desmoldante en base de aceite - Tanque 55 gals,UND,"RD$16,107.00","RD$13,650.00",Rend: 26.46M2/GL,MINIBANNER CON LINK
,Separadores de malla,UND,RD$10.12,RD$8.58,1.5 Und/M2 de contacto,MINIBANNER CON LINK
,Virutas para limpieza formaletas aluminio - Caja ,UND,"RD$8,437.00","RD$7,150.00","7,000M2/Caja",MINIBANNER CON LINK
,Transporte sistema de formaletas en ciudad,M2,RD$13.79,RD$11.69,,MINIBANNER CON LINK
,,,,,,
,PANELES POLIESTIRENO EXPANDIDO REFORZADOS,,,,,
,Panel de Poliestireno expandido reforzado de ancho 1.20m por e=0.06m,M2,RD$687.79,RD$582.87,Ancho 1.20m por h requerida,MINIBANNER CON LINK
,Panel de Poliestireno expandido reforzado de ancho 1.20m por e=0.08m,M2,RD$790.77,RD$670.14,Ancho 1.20m por h requerida,MINIBANNER CON LINK
